priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached,resolution_seconds,time_to_deadline_seconds
P3,network,phone,standard,team_a,0,3.541250621,0,,86400.0
P3,billing,email,standard,team_a,0,40.49116077,1,,86400.0
P2,hardware,chat,enterprise,team_b,0,32.06388963,0,86914716.0,28800.0
P1,network,phone,standard,team_a,0,0.656384046,1,,14400.0
P3,billing,portal,standard,team_b,0,101.7289875,1,,86400.0
P2,network,chat,standard,team_b,1,6.609868916,1,69191766.0,28800.0
P3,billing,portal,standard,team_c,0,7.312976369,0,,86400.0
P2,network,chat,standard,team_c,1,2.97022546,0,,28800.0
P2,network,phone,standard,team_c,0,13.42024395,0,69825288.0,28800.0
P4,billing,phone,standard,team_b,0,11.67455238,0,69159462.0,172800.0
P4,network,phone,enterprise,team_a,0,25.65029792,1,77773866.0,172800.0
P4,network,portal,standard,team_b,1,64.59996368,1,,172800.0
P3,network,phone,standard,team_b,0,3.34942687,1,,86400.0
P4,software,portal,standard,team_d,1,118.0850709,1,,172800.0
P4,hardware,email,enterprise,team_c,3,23.72304099,0,,172800.0
P3,hardware,portal,standard,team_a,1,55.9768205,0,,86400.0
P3,network,phone,standard,team_a,1,0.724665333,1,74185032.0,86400.0
P2,network,portal,standard,team_d,1,27.32420384,0,89861772.0,28800.0
P2,hardware,chat,standard,team_c,1,0.123181074,0,88989102.0,28800.0
P4,network,portal,standard,team_b,1,10.85235213,1,,172800.0
P3,software,chat,enterprise,team_d,1,35.63617861,0,83713152.0,86400.0
P3,billing,portal,standard,team_b,1,45.95435372,1,,86400.0
P1,network,chat,enterprise,team_b,0,9.958217402,1,,14400.0
P2,network,email,standard,team_b,0,82.04041447,0,87552204.0,28800.0
P4,billing,portal,standard,team_b,0,12.56950468,1,72772386.0,172800.0
P3,billing,chat,standard,team_d,0,7.387379795,1,,86400.0
P3,billing,email,standard,team_d,0,24.3361132,0,,86400.0
P3,hardware,email,standard,team_b,1,48.10125328,1,,86400.0
P3,software,chat,standard,team_d,0,270.0584295,1,80117562.0,86400.0
P4,network,chat,standard,team_a,1,32.55092184,1,,172800.0
P4,billing,chat,standard,team_a,0,33.30717846,0,90330720.0,172800.0
P1,network,chat,standard,team_b,0,3.669994839,1,,14400.0
P3,network,chat,standard,team_d,2,87.09982997,0,71411316.0,86400.0
P3,network,email,standard,team_b,1,12.03766192,0,,86400.0
P3,software,chat,standard,team_b,0,81.94330172,1,,86400.0
P3,hardware,portal,standard,team_b,2,144.8894042,1,,86400.0
P2,billing,portal,standard,team_b,0,87.71819526,0,,28800.0
P4,network,portal,vip,team_d,0,61.70937797,1,,172800.0
P3,hardware,phone,standard,team_b,0,55.5677829,0,88848210.0,86400.0
P4,software,portal,enterprise,team_d,0,36.26785026,0,83898420.0,172800.0
P1,network,email,enterprise,team_d,0,9.367145611,1,,14400.0
P2,software,chat,enterprise,team_c,0,90.53175411,1,,28800.0
P3,billing,phone,standard,team_a,0,38.92741204,1,,86400.0
P3,network,phone,standard,team_d,2,58.95317596,1,,86400.0
P3,billing,email,enterprise,team_b,0,28.10575413,0,84987846.0,86400.0
P4,network,phone,standard,team_c,1,13.44284155,0,,172800.0
P3,network,phone,standard,team_b,0,98.55129048,1,74284302.0,86400.0
P3,software,email,standard,team_d,0,25.14948837,0,,86400.0
P4,hardware,email,standard,team_d,2,120.9001946,0,,172800.0
P3,network,chat,standard,team_d,0,202.4001726,1,88075260.0,86400.0
P3,software,phone,enterprise,team_d,0,106.3133614,0,,86400.0
P4,software,chat,standard,team_a,2,8.227450586,0,,172800.0
P3,billing,email,standard,team_a,2,115.865814,1,,86400.0
P3,billing,portal,standard,team_a,0,43.95793233,1,,86400.0
P2,network,email,enterprise,team_a,0,16.57775654,1,81700224.0,28800.0
P3,network,chat,standard,team_d,1,5.86709258,1,,86400.0
P1,network,phone,enterprise,team_c,0,19.58619227,1,,14400.0
P4,network,email,enterprise,team_d,0,8.870135475,0,63656742.0,172800.0
P2,software,phone,standard,team_b,1,1.558748194,0,,28800.0
P2,network,phone,standard,team_c,2,264.2040831,0,87231552.0,28800.0
P3,hardware,phone,standard,team_c,0,106.8642176,1,,86400.0
P4,hardware,portal,standard,team_c,0,80.58242978,0,,172800.0
P4,hardware,phone,standard,team_c,1,12.86692053,0,,172800.0
P3,software,phone,enterprise,team_b,1,1.687701476,1,,86400.0
P4,billing,email,enterprise,team_b,2,39.83906071,1,,172800.0
P3,software,chat,standard,team_a,0,81.21672089,0,,86400.0
P3,software,portal,standard,team_b,1,197.5470848,1,70458552.0,86400.0
P4,billing,phone,standard,team_a,1,111.4292378,0,,172800.0
P2,software,phone,standard,team_b,1,134.377945,0,,28800.0
P4,billing,portal,enterprise,team_c,0,16.36073097,1,,172800.0
P3,network,email,enterprise,team_c,0,10.12827274,1,86444760.0,86400.0
P4,network,email,standard,team_a,0,17.08372787,1,85390668.0,172800.0
P2,hardware,portal,standard,team_d,0,8.950348628,1,,28800.0
P4,software,chat,standard,team_a,1,96.11313729,1,86018562.0,172800.0
P3,hardware,portal,enterprise,team_a,0,140.0092996,0,,86400.0
P3,software,portal,vip,team_c,0,22.03313676,1,84723792.0,86400.0
P3,billing,email,vip,team_a,0,125.6982579,0,,86400.0
P4,software,phone,standard,team_b,1,3.396454792,1,,172800.0
P3,billing,portal,vip,team_a,0,67.8724442,1,64574568.0,86400.0
P3,hardware,phone,standard,team_d,0,44.98218969,0,69341136.0,86400.0
P4,network,chat,standard,team_b,0,19.43946392,0,67045242.0,172800.0
P2,software,portal,standard,team_b,0,87.71310441,0,,28800.0
P2,billing,email,enterprise,team_c,0,14.29903157,0,,28800.0
P4,hardware,email,standard,team_d,0,32.28661803,1,85681974.0,172800.0
P2,hardware,email,standard,team_a,0,74.24336553,0,,28800.0
P4,billing,chat,vip,team_b,1,24.77014055,0,,172800.0
P3,network,portal,enterprise,team_a,2,116.0105199,1,,86400.0
P3,billing,portal,standard,team_b,0,120.3389133,1,,86400.0
P2,hardware,chat,standard,team_d,0,13.57869533,1,74215080.0,28800.0
P4,billing,phone,enterprise,team_a,0,34.83090877,1,79032390.0,172800.0
P4,billing,chat,standard,team_b,0,33.93936719,0,91505850.0,172800.0
P3,network,portal,enterprise,team_c,2,31.66255473,1,61860498.0,86400.0
P3,network,email,standard,team_c,0,41.82595537,0,,86400.0
P2,software,phone,standard,team_c,0,4.63660261,0,,28800.0
P4,hardware,phone,enterprise,team_d,0,122.4363289,1,,172800.0
P3,billing,portal,standard,team_b,0,20.54221714,0,70149732.0,86400.0
P2,software,portal,standard,team_b,1,0.10884227,1,,28800.0
P4,network,phone,standard,team_b,0,69.33075837,0,86536614.0,172800.0
P4,billing,portal,enterprise,team_b,0,63.07031074,1,,172800.0
P1,hardware,phone,standard,team_b,0,245.0477825,0,78263796.0,14400.0
P4,network,phone,enterprise,team_c,0,76.21684581,0,91028694.0,172800.0
P4,billing,portal,enterprise,team_d,0,24.27148276,0,,172800.0
P4,software,phone,standard,team_c,0,182.9702046,1,,172800.0
P2,hardware,email,enterprise,team_a,0,27.28049965,1,,28800.0
P3,billing,portal,standard,team_b,0,103.3042421,1,,86400.0
P4,billing,portal,standard,team_c,0,24.53894342,0,,172800.0
P1,network,email,standard,team_b,0,2.996072873,0,,14400.0
P3,billing,phone,standard,team_d,0,79.40703023,1,,86400.0
P3,hardware,portal,enterprise,team_d,0,25.86644866,0,65125818.0,86400.0
P3,billing,portal,standard,team_d,1,24.82989348,1,,86400.0
P3,billing,portal,standard,team_a,0,75.4955242,1,,86400.0
P4,software,portal,standard,team_b,0,23.31983009,0,,172800.0
P2,network,portal,enterprise,team_b,0,7.534657617,0,79592400.0,28800.0
P3,network,portal,standard,team_b,2,31.10226636,0,,86400.0
P3,hardware,email,standard,team_d,2,104.1831322,0,,86400.0
P2,billing,phone,standard,team_b,0,8.369828319,1,66513792.0,28800.0
P2,hardware,phone,standard,team_b,1,48.51089286,0,79954536.0,28800.0
P4,software,portal,standard,team_a,2,8.511740081,0,72069726.0,172800.0
P3,billing,email,standard,team_d,2,3.026010275,1,,86400.0
P3,network,email,standard,team_d,0,28.55741727,0,60851364.0,86400.0
P4,network,portal,standard,team_c,1,64.35620519,1,,172800.0
P1,billing,chat,vip,team_d,1,19.29396917,1,,14400.0
P4,billing,portal,standard,team_b,0,35.40632502,1,,172800.0
P2,hardware,phone,standard,team_c,0,40.55745724,1,,28800.0
P4,billing,portal,enterprise,team_d,1,110.4407048,0,85705812.0,172800.0
P2,hardware,portal,standard,team_a,0,102.548603,0,78470490.0,28800.0
P4,billing,chat,vip,team_d,1,0.140998132,1,91987314.0,172800.0
P3,software,email,enterprise,team_c,1,32.05783583,1,,86400.0
P3,hardware,chat,enterprise,team_a,1,64.04269707,1,84498066.0,86400.0
P3,network,chat,standard,team_b,0,114.7934053,0,84885174.0,86400.0
P2,billing,portal,standard,team_d,1,3.008024331,1,,28800.0
P4,network,email,enterprise,team_b,0,59.37175021,1,83373408.0,172800.0
P2,billing,email,standard,team_b,0,110.7170194,0,,28800.0
P3,network,chat,enterprise,team_b,0,17.66838641,1,,86400.0
P2,billing,phone,standard,team_d,0,13.78413874,0,,28800.0
P4,network,phone,standard,team_b,1,37.84972342,1,74151288.0,172800.0
P3,hardware,email,standard,team_b,1,197.1323269,0,,86400.0
P2,network,chat,standard,team_b,1,70.83225296,1,73087368.0,28800.0
P3,network,chat,standard,team_c,0,33.14940406,1,91586580.0,86400.0
P4,software,chat,standard,team_a,0,1.265010193,1,87817404.0,172800.0
P3,hardware,portal,enterprise,team_d,1,48.81401291,1,,86400.0
P3,network,email,standard,team_b,2,25.73520238,1,,86400.0
P2,hardware,chat,standard,team_b,1,12.32659103,1,65117562.0,28800.0
P1,software,portal,standard,team_c,0,41.60660573,1,66285462.0,14400.0
P2,network,portal,standard,team_d,0,25.05675248,0,,28800.0
P3,software,phone,standard,team_c,1,2.369665243,1,,86400.0
P4,network,portal,standard,team_a,0,77.56955699,1,82666926.0,172800.0
P4,billing,phone,standard,team_d,1,79.13674451,1,,172800.0
P4,billing,phone,enterprise,team_d,0,57.87081676,1,,172800.0
P2,billing,phone,standard,team_d,0,110.2634248,1,,28800.0
P4,hardware,phone,standard,team_d,0,13.6277046,0,,172800.0
P3,software,email,vip,team_b,0,20.2292785,0,86284890.0,86400.0
P3,network,chat,vip,team_b,0,36.8219965,0,,86400.0
P3,billing,phone,standard,team_b,0,3.723707222,1,,86400.0
P1,software,phone,standard,team_b,0,129.0154226,0,,14400.0
P1,hardware,email,standard,team_d,0,40.47467268,0,,14400.0
P3,software,phone,standard,team_d,1,23.55262873,0,65916438.0,86400.0
P2,software,phone,standard,team_b,0,39.00106016,1,,28800.0
P3,billing,email,standard,team_d,0,23.59409611,1,90737322.0,86400.0
P3,network,chat,standard,team_a,0,20.23447925,0,70195344.0,86400.0
P4,software,phone,standard,team_d,2,35.65443826,1,,172800.0
P4,software,chat,enterprise,team_c,0,39.45576141,1,,172800.0
P4,billing,email,standard,team_d,0,34.08031922,0,,172800.0
P4,hardware,portal,standard,team_d,1,47.63522115,0,,172800.0
P4,hardware,email,standard,team_c,1,91.77636041,1,88276992.0,172800.0
P4,network,email,standard,team_b,0,3.538406365,0,,172800.0
P4,hardware,email,standard,team_b,0,100.1253846,0,,172800.0
P3,hardware,email,standard,team_d,1,15.5677912,1,,86400.0
P4,billing,email,standard,team_d,1,17.42859172,0,,172800.0
P2,network,chat,enterprise,team_a,1,54.89747059,1,83187564.0,28800.0
P3,software,portal,standard,team_c,0,222.9659202,1,76143900.0,86400.0
P4,billing,portal,enterprise,team_b,1,1.05314886,0,,172800.0
P3,software,portal,standard,team_c,0,67.09222335,1,,86400.0
P2,network,chat,standard,team_a,1,71.6209966,1,64433154.0,28800.0
P3,billing,chat,enterprise,team_b,0,51.14993318,1,,86400.0
P4,billing,portal,standard,team_d,1,0.584242144,1,80520294.0,172800.0
P4,hardware,email,standard,team_a,0,55.93785923,1,62437008.0,172800.0
P3,hardware,email,standard,team_c,2,7.331502737,0,63349722.0,86400.0
P2,billing,email,standard,team_d,0,4.877008428,1,84168390.0,28800.0
P4,software,email,standard,team_c,0,71.4558108,0,64201944.0,172800.0
P4,software,email,standard,team_b,0,72.28529773,0,71225430.0,172800.0
P2,hardware,portal,standard,team_c,1,132.3884421,0,,28800.0
P4,software,chat,standard,team_d,1,0.203171736,1,,172800.0
P3,network,chat,standard,team_c,1,28.56225381,0,,86400.0
P3,software,phone,standard,team_d,2,0.740875303,0,,86400.0
P4,software,chat,enterprise,team_b,0,27.21593988,0,69004560.0,172800.0
P4,billing,chat,enterprise,team_c,0,40.5960425,1,,172800.0
P3,billing,portal,standard,team_a,0,45.26678989,0,,86400.0
P1,hardware,email,standard,team_c,0,26.39712458,1,,14400.0
P2,hardware,phone,standard,team_a,2,77.52483998,0,,28800.0
P4,network,chat,standard,team_a,0,32.22965467,0,,172800.0
P4,software,portal,enterprise,team_c,1,43.68003912,1,,172800.0
P3,software,chat,standard,team_c,0,96.5925608,1,,86400.0
P3,billing,portal,standard,team_c,1,11.49162707,0,67430070.0,86400.0
P3,network,phone,standard,team_c,0,23.218792,1,,86400.0
P4,hardware,phone,vip,team_d,0,44.21711723,1,,172800.0
P3,network,phone,enterprise,team_d,0,87.56242067,0,86722026.0,86400.0
P3,software,email,enterprise,team_d,1,33.24021384,1,66661944.0,86400.0
P4,software,portal,vip,team_b,0,4.533009058,1,,172800.0
P2,hardware,portal,standard,team_a,0,269.674277,1,,28800.0
P2,network,portal,enterprise,team_a,0,73.84174675,1,80555442.0,28800.0
P3,software,chat,standard,team_d,1,76.9669225,1,78226290.0,86400.0
P3,hardware,portal,standard,team_d,1,37.54107886,1,72210780.0,86400.0
P4,software,portal,enterprise,team_d,0,47.517095,0,70363524.0,172800.0
P3,billing,phone,standard,team_a,0,307.4461527,0,66972756.0,86400.0
P2,network,portal,standard,team_d,1,54.24923645,1,,28800.0
P3,hardware,phone,standard,team_a,0,14.82538925,1,,86400.0
P2,hardware,chat,enterprise,team_b,0,200.0904416,0,77299830.0,28800.0
P1,software,portal,standard,team_b,0,46.30061073,1,,14400.0
P3,network,phone,standard,team_a,1,1.25340205,1,,86400.0
P4,hardware,phone,standard,team_d,0,51.10768429,0,,172800.0
P4,hardware,portal,standard,team_a,0,4.384933484,0,,172800.0
P4,billing,email,standard,team_d,1,44.99426698,1,82349892.0,172800.0
P4,billing,phone,standard,team_c,0,104.6919864,0,85516842.0,172800.0
P4,software,chat,enterprise,team_b,0,46.44404464,1,,172800.0
P4,network,portal,standard,team_a,0,28.05192123,1,,172800.0
P3,software,phone,standard,team_a,0,128.5350859,0,,86400.0
P3,network,chat,standard,team_c,1,157.5247166,0,82132608.0,86400.0
P2,network,email,standard,team_a,1,25.61581919,1,,28800.0
P3,hardware,chat,vip,team_b,0,41.46305683,0,76148964.0,86400.0
P4,billing,phone,standard,team_c,0,244.1988919,1,87429066.0,172800.0
P3,hardware,phone,standard,team_d,0,11.7682545,1,,86400.0
P2,hardware,phone,enterprise,team_c,1,21.24241102,0,90884226.0,28800.0
P3,software,chat,standard,team_b,0,33.56130716,0,,86400.0
P3,billing,phone,standard,team_a,0,6.380880011,0,,86400.0
P4,hardware,portal,enterprise,team_b,1,19.05076234,1,,172800.0
P2,software,portal,standard,team_a,0,47.20643336,1,66237414.0,28800.0
P4,hardware,portal,enterprise,team_c,0,15.56496559,0,84846132.0,172800.0
P3,hardware,chat,standard,team_c,0,69.55621812,0,64847556.0,86400.0
P4,billing,chat,standard,team_d,1,25.63241893,0,,172800.0
P3,software,portal,vip,team_a,1,5.645121608,1,90387000.0,86400.0
P4,hardware,phone,standard,team_d,1,86.7710765,0,,172800.0
P1,hardware,phone,standard,team_b,0,50.2787673,0,,14400.0
P2,billing,phone,enterprise,team_a,0,104.5333577,1,,28800.0
P3,billing,portal,vip,team_d,0,26.79144195,1,91876290.0,86400.0
P3,billing,portal,enterprise,team_c,1,1.174180711,0,,86400.0
P3,software,email,standard,team_b,1,2.86881359,0,78274164.0,86400.0
P2,hardware,chat,standard,team_b,0,95.21651783,0,,28800.0
P3,billing,portal,standard,team_d,1,31.723208,0,,86400.0
P3,network,portal,standard,team_d,0,224.7541824,0,86245554.0,86400.0
P3,hardware,portal,vip,team_a,1,106.4263463,1,78294102.0,86400.0
P1,software,chat,standard,team_c,1,0.975195245,0,77407200.0,14400.0
P4,software,phone,vip,team_b,0,122.404112,1,80207676.0,172800.0
P3,network,chat,standard,team_c,0,14.36141995,1,80391876.0,86400.0
P2,software,email,standard,team_c,2,39.9628544,0,,28800.0
P3,hardware,portal,standard,team_a,2,42.32792613,0,,86400.0
P3,software,email,standard,team_d,0,3.694731254,1,64013028.0,86400.0
P3,hardware,portal,standard,team_d,0,8.057545254,0,,86400.0
P3,billing,email,enterprise,team_b,1,32.99971004,1,68083854.0,86400.0
P4,software,chat,standard,team_a,1,61.73748542,1,,172800.0
P4,software,chat,standard,team_d,0,18.42551197,1,65093124.0,172800.0
P2,hardware,phone,enterprise,team_b,0,44.8436541,0,,28800.0
P1,software,phone,standard,team_a,1,28.59853331,1,91807194.0,14400.0
P2,software,email,standard,team_c,1,59.71411225,0,,28800.0
P3,software,chat,enterprise,team_d,1,33.14442662,0,,86400.0
P2,network,email,standard,team_c,1,114.4840211,1,,28800.0
P4,network,email,standard,team_c,1,247.1578455,0,,172800.0
P3,software,chat,standard,team_a,0,146.5465868,1,,86400.0
P3,hardware,email,enterprise,team_b,0,11.07896079,0,,86400.0
P3,software,portal,standard,team_b,1,36.65839375,0,90536232.0,86400.0
P4,billing,phone,standard,team_d,1,36.83994759,1,,172800.0
P1,billing,chat,standard,team_b,3,110.1300401,0,89580300.0,14400.0
P4,billing,chat,standard,team_a,0,26.51430218,1,69913194.0,172800.0
P3,hardware,portal,standard,team_b,1,47.85740116,1,72143388.0,86400.0
P3,billing,portal,standard,team_d,0,56.38569222,1,92076576.0,86400.0
P3,hardware,portal,enterprise,team_c,0,7.094641542,1,,86400.0
P1,network,phone,standard,team_c,0,48.98144766,1,,14400.0
P3,billing,portal,standard,team_c,1,17.00877399,0,,86400.0
P4,software,chat,enterprise,team_a,0,13.88694282,0,67783590.0,172800.0
P1,billing,chat,enterprise,team_c,1,17.28617607,1,,14400.0
P3,network,portal,standard,team_a,0,6.278446395,0,,86400.0
P2,software,chat,standard,team_b,0,4.336840908,1,60963762.0,28800.0
P3,software,email,standard,team_d,0,62.4545242,1,,86400.0
P4,software,portal,standard,team_b,1,169.7915796,1,,172800.0
P3,billing,chat,standard,team_c,0,69.88505261,1,,86400.0
P3,software,portal,enterprise,team_b,1,22.42539551,1,72092754.0,86400.0
P2,billing,portal,standard,team_a,0,24.4822985,1,,28800.0
P4,hardware,portal,standard,team_a,1,46.77320196,1,77256210.0,172800.0
P3,hardware,chat,standard,team_a,1,120.7302497,0,,86400.0
P1,software,email,standard,team_b,0,13.57373966,0,,14400.0
P3,billing,chat,enterprise,team_a,1,37.9244075,0,,86400.0
P2,software,portal,enterprise,team_a,1,41.46257047,0,,28800.0
P4,hardware,phone,standard,team_b,0,160.6136963,1,62284380.0,172800.0
P2,network,phone,standard,team_b,2,46.09201559,1,,28800.0
P3,network,email,standard,team_c,1,91.08230579,1,67685616.0,86400.0
P2,network,portal,enterprise,team_a,1,5.51383849,1,90820176.0,28800.0
P3,software,portal,standard,team_b,0,23.75378719,1,88501398.0,86400.0
P3,software,email,standard,team_d,1,56.71590583,0,,86400.0
P4,software,phone,standard,team_d,0,67.92479581,1,,172800.0
P3,hardware,portal,standard,team_c,0,129.8801786,1,,86400.0
P1,billing,portal,enterprise,team_c,0,53.55793066,0,,14400.0
P2,network,email,enterprise,team_c,0,20.5138694,1,,28800.0
P4,software,portal,standard,team_a,0,46.47383093,0,,172800.0
P3,network,chat,enterprise,team_d,1,74.58985301,1,,86400.0
P3,network,chat,enterprise,team_b,0,92.04457946,0,,86400.0
P4,network,chat,standard,team_a,1,173.5735082,0,,172800.0
P1,hardware,phone,standard,team_c,0,12.69903911,1,87256908.0,14400.0
P3,billing,phone,standard,team_a,1,64.89560502,0,61858806.0,86400.0
P2,billing,chat,standard,team_c,1,13.41177421,0,,28800.0
P2,hardware,phone,standard,team_b,0,22.95230627,1,,28800.0
P2,software,phone,enterprise,team_b,0,9.242556072,0,75847272.0,28800.0
P4,network,email,standard,team_c,2,88.96666212,0,,172800.0
P3,software,phone,enterprise,team_a,3,147.2041444,1,,86400.0
P1,hardware,portal,standard,team_d,0,1.823148626,1,77959584.0,14400.0
P1,billing,chat,standard,team_b,0,100.7620274,0,86173200.0,14400.0
P2,billing,phone,standard,team_b,0,16.60495391,1,61133292.0,28800.0
